identifier,name,facility_code,facility_name,historical_id,admin1,admin2,subcounty,parish,village,facility_type,ownership_detail,status,reporting,licensed,address,contact_personemail,contact_personmobile,contact_personname,contact_persontitle,longitude,latitude,closing_date,bed_capacity,services,createdAt,updatedAt,ownership,country,data_source,coordinate_valid,open_date,open_year,uid,zone,coordinate_source,catchment_population,urban_rural_strata,inpatient,outpatient,maternity,emergency,laboratory,malaria_services,extraction_date,data_quality_flag
8008024169166,Mantoroba Health Centre II,ntpmcM5sv9V,Mantoroba HC II,ntpmcM5sv9V,Tooro,Bundibugyo District,Ntotoro Subcounty,NA,NA,HC II,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.109067,0.800658,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008025835844,Nyahuka Health Centre IV,Wtx8GzEga6v,Nyahuka HC IV,Wtx8GzEga6v,Tooro,Bundibugyo District,Nyahuka Town Council,NA,NA,HC IV,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.991514,0.672084,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026923399,Kanyamwirima Army Health Centre III,ZqwV5PWv4Pt,Kanyamwirima Army HC III,ZqwV5PWv4Pt,Tooro,Bundibugyo District,Tokwe Subcounty,NA,NA,HC III,UPDF,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.050087,0.741826,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022670305,Buhanda (Bundibugyo) Health Centre III,ADYVLN5f9vF,Buhanda (Bundibugyo) HC III,ADYVLN5f9vF,Tooro,Bundibugyo District,Tokwe Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.023872,0.733921,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024950348,Kabahango Health Centre III,D2qwnO0egnU,Kabahango HC III,D2qwnO0egnU,Tooro,Bunyangabu District,Buheesi Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.25479,0.590383,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026971563,Kibota Health Centre III,EFJpt4v3Xc8,Kibota HC II,EFJpt4v3Xc8,Tooro,Bunyangabu District,Buheesi Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.170038,0.585308,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008021593005,Buheesi Health Centre II,MhtEzCLIUho,Buheesi HC II,MhtEzCLIUho,Tooro,Bunyangabu District,Buheesi Town Council,NA,NA,HC II,Local Government,Functional,FALSE,FALSE,NA,NA,NA,NA,NA,30.206458,0.583353,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026156509,Rwagimba Health Centre III,EBCRwGo5bqm,Rwagimba HC III,EBCRwGo5bqm,Tooro,Bunyangabu District,Bukara Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.107204,0.480011,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026435467,Kabonero Health Centre III,QhjzIx0abeY,Kabonero HC III,QhjzIx0abeY,Tooro,Bunyangabu District,Kabonero Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.162473,0.466805,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026495427,Kakinga Health Centre III,GRmNMvXH6gl,Kakinga HC III,GRmNMvXH6gl,Tooro,Bunyangabu District,Kakinga Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.265335,0.396423,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022378450,Katebwa Monument Site Health Centre III,VnB99XLWlfO,Katebwa Monument Site HC III,VnB99XLWlfO,Tooro,Bunyangabu District,Katebwa Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.127155,0.510052,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022256126,Kasunganyanja Health Centre III,cvhndG0NLZe,Kasunganyanja HC III,cvhndG0NLZe,Tooro,Bunyangabu District,Kibiito Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.210975,0.424485,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027504713,Andre Medical Health Centre II,NQz1Wu9svpv,Andre Medical Centre HC II,NQz1Wu9svpv,Tooro,Bunyangabu District,Kibiito Subcounty,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.201345,0.431083,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023482928,Light Medical Health Centre II,LMHH5FRz9wF,Light Medical Centre HC II,LMHH5FRz9wF,Tooro,Bunyangabu District,Kibiito Subcounty,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.194953,0.449753,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
NA,Mujunju Health Centre II,a3vnsnqyRdA,Mujunju HC II,a3vnsnqyRdA,Tooro,Bunyangabu District,Kibiito Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.236508,0.470575,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028265895,Nightingale Health Centre II,CXKuwsSP3T2,Nightingale HC II,CXKuwsSP3T2,Tooro,Bunyangabu District,Kibiito Town Council,NA,NA,HC II,Private Authority,Non-Functional,FALSE,FALSE,NA,NA,NA,NA,NA,30.194778,0.480138,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027757417,Yerya Health Centre III,z3ldDiQ4JHT,Yerya HC III,z3ldDiQ4JHT,Tooro,Bunyangabu District,Kibiito Town Council,NA,NA,HC III,UCMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.191615,0.485833,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022871947,Kibiito Health Centre IV,egswmCc8ssL,Kibiito HC IV,egswmCc8ssL,Tooro,Bunyangabu District,Kibiito Town Council,NA,NA,HC IV,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.19521,0.477608,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027501994,Editine International Medical Health Centre II,SW1kh5C3bUf,Editine International Medical Centre HC II,SW1kh5C3bUf,Tooro,Bunyangabu District,Kibiito Town Council,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.197658,0.48076,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008025380227,Kahondo Health Centre II,sZ9PPpo8ejT,Kahondo HC II,sZ9PPpo8ejT,Tooro,Bunyangabu District,Kisomoro Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.22411,0.490987,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029877894,Nyamiseke Health Centre II,IthQ06bKLDY,Nyamiseke HC II,IthQ06bKLDY,Tooro,Bunyangabu District,Kiyombya Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.255213,0.498993,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027487770,Kiyombya Health Centre III,a0Tgsf83fGB,Kiyombya HC III,a0Tgsf83fGB,Tooro,Bunyangabu District,Kiyombya Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.230248,0.538428,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022492644,Rambia Health Centre III,wju8bnyJDvb,Rambia HC III,wju8bnyJDvb,Tooro,Bunyangabu District,Kyamukube Town Council,NA,NA,HC III,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.147222,0.565583,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026767281,Kibate Health Centre III,fFVmtAq4KDs,Kibate HC III,fFVmtAq4KDs,Tooro,Bunyangabu District,Kyamukube Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.132567,0.55753,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028385203,Mitandi Health Centre III,puvssItt4Qv,Mitandi HC III,puvssItt4Qv,Tooro,Bunyangabu District,Kyamukube Town Council,NA,NA,HC III,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.14815,0.599512,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023196321,Kisomoro Health Centre III,efN24flmJeb,Kisomoro HC III,efN24flmJeb,Tooro,Bunyangabu District,Nyakigumba Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.163362,0.53798,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028051291,Kicuucu Health Centre II,aBoSV4asRji,Kicuucu HC II,aBoSV4asRji,Tooro,Bunyangabu District,Nyakigumba Town Council,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.177208,0.50621,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026935036,Rubona Medical Health Centre II,wlhHvSaHqEy,Rubona Medical Centre HC II,wlhHvSaHqEy,Tooro,Bunyangabu District,Rubona Town Council,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.177815,0.55936,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029763406,Rubona Health Centre III,cK771z6IUQW,Rubona HC II,cK771z6IUQW,Tooro,Bunyangabu District,Rubona Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.167922,0.560633,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008021408917,Sanyu Clinic (Rwimi TC),Ty5rQ9SG6WZ,Sanyu Clinic (Rwimi TC),Ty5rQ9SG6WZ,Tooro,Bunyangabu District,Rwiimi Town Council,NA,NA,HC II,Private Authority,Non-Functional,FALSE,FALSE,NA,NA,NA,NA,NA,30.217955,0.379688,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027322771,Rwimi Prisons Health Centre III,AEHNScf4j7E,Rwimi Prison HC III,AEHNScf4j7E,Tooro,Bunyangabu District,Rwiimi Town Council,NA,NA,HC III,UPS,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.224275,0.367097,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026390110,Trivest Medical Health Centre II,jTmBjPxif9F,Trivest Medical Centre HC II,jTmBjPxif9F,Tooro,Bunyangabu District,Rwiimi Town Council,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.215938,0.379997,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008025015987,Rwimi Health Centre III,aHXEy4fCaPw,Rwimi HC III,aHXEy4fCaPw,Tooro,Bunyangabu District,Rwiimi Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.21596,0.38263200000000003,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027923627,Vine Hospital,MadCYv1HDhI,Vine Hospital,MadCYv1HDhI,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,General Hospital,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.270149,0.654424,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027178239,Ageteraine Nursing Home Health Centre II,Qlkl4NZqpFm,Ageteraine Nursing Home HC II,Qlkl4NZqpFm,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC II,Private Authority,Non-Functional,FALSE,FALSE,NA,NA,NA,NA,NA,30.279202,0.65397,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024005694,Alpine Clinic,SaEGZKTr3lt,Alpine Clinic HC II,SaEGZKTr3lt,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.278409,0.653918,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029965009,Fort Portal Regional Referral Hospital,Dt6WipQhr4Q,Fort Portal Regional Referral Hospital,Dt6WipQhr4Q,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,RRH,MOH,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.280566,0.655958,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023866238,Ibaale Health Centre II,v1CGz0UUI4x,Ibaale HC II,v1CGz0UUI4x,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.30405,0.621435,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008021053124,Kabarole COU Hospital,gLhqifDs7hU,Kabarole COU Hospital,gLhqifDs7hU,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,General Hospital,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.272578,0.649823,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008021379267,Kagote Health Centre III,JOGgj0LGTiW,Kagote HC III,JOGgj0LGTiW,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.274029,0.664919,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023409864,Kasusu Health Centre III,aO5NU9dvqqT,Kasusu HC III,aO5NU9dvqqT,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.255651,0.623565,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023845443,Kataraka Health Centre IV,aVcdIF2qcWc,Kataraka HC IV,aVcdIF2qcWc,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC IV,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.295677,0.635559,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024539109,Katojo Prisons Health Centre III,TSYQk88VWVI,Katojo Prisons HC III,TSYQk88VWVI,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC III,UPS,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.257291,0.683251,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022845393,Kisakye Clinic (Fort Portal),Jod4tzrdWrq,Kisakye Clinic (Fort Portal) HC II,Jod4tzrdWrq,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.255234,0.65753,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026438431,Lillah Muslim Health Centre II,aYcUHBryDmo,Lillah Muslim HC II,aYcUHBryDmo,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC II,UMMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.27503,0.65956,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028772819,Marie Stopes Uganda Fort Portal Health Centre II,VQWekIHP4qP,Marie Stopes Uganda Fort Portal HC II,VQWekIHP4qP,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.277098,0.654022,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028281963,Mucwa Health Centre III,Pf3v59iyqdM,Mucwa HC III,Pf3v59iyqdM,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.273084,0.639244,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029394133,Muhooti Barraccks Health Centre III,Y3hpndpv6cR,Muhooti Barraccks HC III,Y3hpndpv6cR,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC III,UPDF,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.256998,0.689745,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008021608029,Police (Kabarole) Health Centre III,NbHdwbrEl5D,Police Clinic (Kabarole) HC III,NbHdwbrEl5D,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC III,UPF,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.284326,0.657422,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026246540,Reproductive Health Uganda (Fort Portal),b22OjTlTlBw,Reproductive Health Uganda (Fort Portal) HC II,b22OjTlTlBw,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.281052,0.661278,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023333205,Sarah Medical Health Centre II,KkhXqfAtuB1,Sarah Medical Centre HC II,KkhXqfAtuB1,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.272452,0.650433,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023196704,Virika Hospital,uiLzeURGsDn,Virika Hospital,uiLzeURGsDn,Tooro,Fort Portal City,Fort Portal Central Division,NA,NA,General Hospital,UCMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.268601,0.637679,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023208974,Maranatha Health Centre III,VWrdPPDI0XP,Maranatha HC III,VWrdPPDI0XP,Tooro,Fort Portal City,Fort Portal North Division,NA,NA,HC III,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.249816,0.628872,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008025319021,Bukuku Health Centre IV,n8cJGH7q4QK,Bukuku HC IV,n8cJGH7q4QK,Tooro,Fort Portal City,Fort Portal North Division,NA,NA,HC IV,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.178772,0.661787,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023697665,Karambi (Kabarole) Health Centre III,aOKbOOqOG6Y,Karambi (Kabarole) HC III,aOKbOOqOG6Y,Tooro,Fort Portal City,Fort Portal North Division,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.238753,0.639252,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023583325,Rubingo Health Centre III,rcKvTPPgRw3,Rubingo HC III,rcKvTPPgRw3,Tooro,Fort Portal City,Fort Portal North Division,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.276754,0.598447,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027232039,Kiguma Health Centre III,kJ8zh4TpBav,Kiguma HC III,kJ8zh4TpBav,Tooro,Fort Portal City,Fort Portal North Division,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,30.219017,0.646522,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-007725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
