facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status,service_category,service_group,service_detail
Kabwe Rural Health Centre,3057,Health Centre,Public,-8.6526,29.1672,Luapula,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Kaombwe Health Post,3432,Health Post,Public,-9.45701,32.88218,Muchinga,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kaombwe Health Post,3432,Health Post,Public,-9.45701,32.88218,Muchinga,Functional,Public Health Services,Public Health Services,Public Health Services
Kaombwe Health Post,3432,Health Post,Public,-9.45701,32.88218,Muchinga,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kaombwe Health Post,3432,Health Post,Public,-9.45701,32.88218,Muchinga,Functional,Maternity,Maternity,Maternity
Mpepo Rural Health Centre,2787,Health Centre,Public,-11.080519,31.11676,Muchinga,Functional,Public Health Services,Public Health Services,Public Health Services
Mpepo Rural Health Centre,2787,Health Centre,Public,-11.080519,31.11676,Muchinga,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mpepo Rural Health Centre,2787,Health Centre,Public,-11.080519,31.11676,Muchinga,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mpepo Rural Health Centre,2787,Health Centre,Public,-11.080519,31.11676,Muchinga,Functional,Maternity,Maternity,Maternity
Mpepo Rural Health Centre,2787,Health Centre,Public,-11.080519,31.11676,Muchinga,Functional,Dental,Dental,Dental
Mpepo Rural Health Centre,2787,Health Centre,Public,-11.080519,31.11676,Muchinga,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mpepo Rural Health Centre,2787,Health Centre,Public,-11.080519,31.11676,Muchinga,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Kamakala Health Post,4027,Health Post,Public,-14.039146789938,23.68822921875,North-Western,Functional,Public Health Services,Public Health Services,Public Health Services
Kamakala Health Post,4027,Health Post,Public,-14.039146789938,23.68822921875,North-Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kamakala Health Post,4027,Health Post,Public,-14.039146789938,23.68822921875,North-Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kamakala Health Post,4027,Health Post,Public,-14.039146789938,23.68822921875,North-Western,Functional,Maternity,Maternity,Maternity
Mumbula Health Post,1310,Health Post,Public,-16.188861,24.094692,Western,Functional,Maternity,Maternity,Maternity
Mumbula Health Post,1310,Health Post,Public,-16.188861,24.094692,Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mumbula Health Post,1310,Health Post,Public,-16.188861,24.094692,Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mumbula Health Post,1310,Health Post,Public,-16.188861,24.094692,Western,Functional,Public Health Services,Public Health Services,Public Health Services
Chaanga Rural Health Centre,1221,Health Centre,Public,-16.164,28.2456,Southern,Functional,Public Health Services,Public Health Services,Public Health Services
Chaanga Rural Health Centre,1221,Health Centre,Public,-16.164,28.2456,Southern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chaanga Rural Health Centre,1221,Health Centre,Public,-16.164,28.2456,Southern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chaanga Rural Health Centre,1221,Health Centre,Public,-16.164,28.2456,Southern,Functional,Maternity,Maternity,Maternity
Chaanga Rural Health Centre,1221,Health Centre,Public,-16.164,28.2456,Southern,Functional,Dental,Dental,Dental
Chaanga Rural Health Centre,1221,Health Centre,Public,-16.164,28.2456,Southern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Chaanga Rural Health Centre,1221,Health Centre,Public,-16.164,28.2456,Southern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Twaiteka Zambia Compound Health Post,2448,Health Post,Public,-12.631186,28.075798,Copperbelt,Functional,Maternity,Maternity,Maternity
Twaiteka Zambia Compound Health Post,2448,Health Post,Public,-12.631186,28.075798,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Twaiteka Zambia Compound Health Post,2448,Health Post,Public,-12.631186,28.075798,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Twaiteka Zambia Compound Health Post,2448,Health Post,Public,-12.631186,28.075798,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Buchi Main Urban Health Centre,2408,Health Centre,Public,-12.790383,28.20525,Copperbelt,Functional,Dental,Dental,Dental
Buchi Main Urban Health Centre,2408,Health Centre,Public,-12.790383,28.20525,Copperbelt,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Buchi Main Urban Health Centre,2408,Health Centre,Public,-12.790383,28.20525,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Buchi Main Urban Health Centre,2408,Health Centre,Public,-12.790383,28.20525,Copperbelt,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Buchi Main Urban Health Centre,2408,Health Centre,Public,-12.790383,28.20525,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Buchi Main Urban Health Centre,2408,Health Centre,Public,-12.790383,28.20525,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Buchi Main Urban Health Centre,2408,Health Centre,Public,-12.790383,28.20525,Copperbelt,Functional,Maternity,Maternity,Maternity
Kavumbo Health Post,3017,Health Post,Public,-9.170587,31.568879,Northern,Functional,Maternity,Maternity,Maternity
Kavumbo Health Post,3017,Health Post,Public,-9.170587,31.568879,Northern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kavumbo Health Post,3017,Health Post,Public,-9.170587,31.568879,Northern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kavumbo Health Post,3017,Health Post,Public,-9.170587,31.568879,Northern,Functional,Public Health Services,Public Health Services,Public Health Services
Mugoto Rural Health Centre,1379,Health Centre,Public,-15.951397,28.128074,Southern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mugoto Rural Health Centre,1379,Health Centre,Public,-15.951397,28.128074,Southern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mugoto Rural Health Centre,1379,Health Centre,Public,-15.951397,28.128074,Southern,Functional,Maternity,Maternity,Maternity
Mugoto Rural Health Centre,1379,Health Centre,Public,-15.951397,28.128074,Southern,Functional,Dental,Dental,Dental
Mugoto Rural Health Centre,1379,Health Centre,Public,-15.951397,28.128074,Southern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mugoto Rural Health Centre,1379,Health Centre,Public,-15.951397,28.128074,Southern,Functional,Public Health Services,Public Health Services,Public Health Services
Mugoto Rural Health Centre,1379,Health Centre,Public,-15.951397,28.128074,Southern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Masangano Health Post,3826,Health Post,Public,-13.245888,28.683468,Copperbelt,Functional,Maternity,Maternity,Maternity
Masangano Health Post,3826,Health Post,Public,-13.245888,28.683468,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Masangano Health Post,3826,Health Post,Public,-13.245888,28.683468,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Masangano Health Post,3826,Health Post,Public,-13.245888,28.683468,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Chitotela Health Post,2952,Health Post,Public,-9.624743,29.455877,Luapula,Functional,Public Health Services,Public Health Services,Public Health Services
Chitotela Health Post,2952,Health Post,Public,-9.624743,29.455877,Luapula,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chitotela Health Post,2952,Health Post,Public,-9.624743,29.455877,Luapula,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chitotela Health Post,2952,Health Post,Public,-9.624743,29.455877,Luapula,Functional,Maternity,Maternity,Maternity
Sibukali Rural Health Centre,1276,Health Centre,Public,-16.146,23.146,Western,Functional,Maternity,Maternity,Maternity
Sibukali Rural Health Centre,1276,Health Centre,Public,-16.146,23.146,Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Sibukali Rural Health Centre,1276,Health Centre,Public,-16.146,23.146,Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Sibukali Rural Health Centre,1276,Health Centre,Public,-16.146,23.146,Western,Functional,Dental,Dental,Dental
Sibukali Rural Health Centre,1276,Health Centre,Public,-16.146,23.146,Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Sibukali Rural Health Centre,1276,Health Centre,Public,-16.146,23.146,Western,Functional,Public Health Services,Public Health Services,Public Health Services
Sibukali Rural Health Centre,1276,Health Centre,Public,-16.146,23.146,Western,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Nalocha Health Post,1320,Health Post,Public,-16.14957299,27.86115135,Southern,Functional,Public Health Services,Public Health Services,Public Health Services
Nalocha Health Post,1320,Health Post,Public,-16.14957299,27.86115135,Southern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Nalocha Health Post,1320,Health Post,Public,-16.14957299,27.86115135,Southern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Nalocha Health Post,1320,Health Post,Public,-16.14957299,27.86115135,Southern,Functional,Maternity,Maternity,Maternity
Makwenda Health Post,1984,Health Post,Public,-14.00724,31.90586,Eastern,Functional,Maternity,Maternity,Maternity
Makwenda Health Post,1984,Health Post,Public,-14.00724,31.90586,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Makwenda Health Post,1984,Health Post,Public,-14.00724,31.90586,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Makwenda Health Post,1984,Health Post,Public,-14.00724,31.90586,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Kabanda   Rural Health Centre,3974,Health Centre,Public,-13.643963,25.421236,North-Western,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Kabanda   Rural Health Centre,3974,Health Centre,Public,-13.643963,25.421236,North-Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kabanda   Rural Health Centre,3974,Health Centre,Public,-13.643963,25.421236,North-Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kabanda   Rural Health Centre,3974,Health Centre,Public,-13.643963,25.421236,North-Western,Functional,Maternity,Maternity,Maternity
Kabanda   Rural Health Centre,3974,Health Centre,Public,-13.643963,25.421236,North-Western,Functional,Dental,Dental,Dental
Kabanda   Rural Health Centre,3974,Health Centre,Public,-13.643963,25.421236,North-Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Kabanda   Rural Health Centre,3974,Health Centre,Public,-13.643963,25.421236,North-Western,Functional,Public Health Services,Public Health Services,Public Health Services
Salondo Health Post,1678,Health Post,Public,-15.101052,22.964211,Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Salondo Health Post,1678,Health Post,Public,-15.101052,22.964211,Western,Functional,Public Health Services,Public Health Services,Public Health Services
Salondo Health Post,1678,Health Post,Public,-15.101052,22.964211,Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Salondo Health Post,1678,Health Post,Public,-15.101052,22.964211,Western,Functional,Maternity,Maternity,Maternity
Namaloba Health Post,1770,Health Post,Public,-14.708,24.809,Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Namaloba Health Post,1770,Health Post,Public,-14.708,24.809,Western,Functional,Public Health Services,Public Health Services,Public Health Services
Namaloba Health Post,1770,Health Post,Public,-14.708,24.809,Western,Functional,Maternity,Maternity,Maternity
Namaloba Health Post,1770,Health Post,Public,-14.708,24.809,Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Lwitadi Health Post,4034,Health Post,Public,-13.889884,23.2268034375,North-Western,Functional,Maternity,Maternity,Maternity
Lwitadi Health Post,4034,Health Post,Public,-13.889884,23.2268034375,North-Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Lwitadi Health Post,4034,Health Post,Public,-13.889884,23.2268034375,North-Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Lwitadi Health Post,4034,Health Post,Public,-13.889884,23.2268034375,North-Western,Functional,Public Health Services,Public Health Services,Public Health Services
Mumena Rural Health Centre,2468,Health Centre,Public,-12.551147,26.152648,North-Western,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Mumena Rural Health Centre,2468,Health Centre,Public,-12.551147,26.152648,North-Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mumena Rural Health Centre,2468,Health Centre,Public,-12.551147,26.152648,North-Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mumena Rural Health Centre,2468,Health Centre,Public,-12.551147,26.152648,North-Western,Functional,Maternity,Maternity,Maternity
Mumena Rural Health Centre,2468,Health Centre,Public,-12.551147,26.152648,North-Western,Functional,Dental,Dental,Dental
Mumena Rural Health Centre,2468,Health Centre,Public,-12.551147,26.152648,North-Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mumena Rural Health Centre,2468,Health Centre,Public,-12.551147,26.152648,North-Western,Functional,Public Health Services,Public Health Services,Public Health Services
John Laign Health Post,1602,Health Post,Public,-15.2638,28.155,Lusaka,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
John Laign Health Post,1602,Health Post,Public,-15.2638,28.155,Lusaka,Functional,Public Health Services,Public Health Services,Public Health Services
John Laign Health Post,1602,Health Post,Public,-15.2638,28.155,Lusaka,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
John Laign Health Post,1602,Health Post,Public,-15.2638,28.155,Lusaka,Functional,Maternity,Maternity,Maternity
Fipuya Health Post,4107,Health Post,Public,-12.353922,27.492631,Copperbelt,Functional,Maternity,Maternity,Maternity
Fipuya Health Post,4107,Health Post,Public,-12.353922,27.492631,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Fipuya Health Post,4107,Health Post,Public,-12.353922,27.492631,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Fipuya Health Post,4107,Health Post,Public,-12.353922,27.492631,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Kivuku Rural Health Centre,2172,Health Centre,Public,-13.2955,25.5208,North-Western,Functional,Public Health Services,Public Health Services,Public Health Services
Kivuku Rural Health Centre,2172,Health Centre,Public,-13.2955,25.5208,North-Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kivuku Rural Health Centre,2172,Health Centre,Public,-13.2955,25.5208,North-Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kivuku Rural Health Centre,2172,Health Centre,Public,-13.2955,25.5208,North-Western,Functional,Maternity,Maternity,Maternity
Kivuku Rural Health Centre,2172,Health Centre,Public,-13.2955,25.5208,North-Western,Functional,Dental,Dental,Dental
Kivuku Rural Health Centre,2172,Health Centre,Public,-13.2955,25.5208,North-Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Kivuku Rural Health Centre,2172,Health Centre,Public,-13.2955,25.5208,North-Western,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Mumba Rural Health Centre,2853,Health Centre,Public,-10.387948,31.832296,Northern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Mumba Rural Health Centre,2853,Health Centre,Public,-10.387948,31.832296,Northern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mumba Rural Health Centre,2853,Health Centre,Public,-10.387948,31.832296,Northern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mumba Rural Health Centre,2853,Health Centre,Public,-10.387948,31.832296,Northern,Functional,Maternity,Maternity,Maternity
Mumba Rural Health Centre,2853,Health Centre,Public,-10.387948,31.832296,Northern,Functional,Dental,Dental,Dental
Mumba Rural Health Centre,2853,Health Centre,Public,-10.387948,31.832296,Northern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mumba Rural Health Centre,2853,Health Centre,Public,-10.387948,31.832296,Northern,Functional,Public Health Services,Public Health Services,Public Health Services
Mukupa Katandula Rural Health Centre,3036,Health Centre,Public,-8.9909,29.4576,Northern,Functional,Public Health Services,Public Health Services,Public Health Services
Mukupa Katandula Rural Health Centre,3036,Health Centre,Public,-8.9909,29.4576,Northern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mukupa Katandula Rural Health Centre,3036,Health Centre,Public,-8.9909,29.4576,Northern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mukupa Katandula Rural Health Centre,3036,Health Centre,Public,-8.9909,29.4576,Northern,Functional,Maternity,Maternity,Maternity
Mukupa Katandula Rural Health Centre,3036,Health Centre,Public,-8.9909,29.4576,Northern,Functional,Dental,Dental,Dental
Mukupa Katandula Rural Health Centre,3036,Health Centre,Public,-8.9909,29.4576,Northern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mukupa Katandula Rural Health Centre,3036,Health Centre,Public,-8.9909,29.4576,Northern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Physiotherapy and Rehabilitation,Physiotherapy and Rehabilitation,Physiotherapy and Rehabilitation
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Critical Care Medicine (High Dependency Care),Critical Care Medicine (High Dependency Care),Critical Care Medicine (High Dependency Care)
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Internal Medicine (Infectious and None Communicable Medicine),Internal Medicine (Infectious and None Communicable Medicine),Internal Medicine (Infectious and None Communicable Medicine)
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Dental,Dental,Dental
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Ophthalmology,Ophthalmology,Ophthalmology
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Obstetrics and Gynaecology,Obstetrics and Gynaecology,Obstetrics and Gynaecology
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Palliative care services,Palliative care services,Palliative care services
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Patient Referral and Transfer,Patient Referral and Transfer,Patient Referral and Transfer
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Psychiatry and Mental Health,Psychiatry and Mental Health,Psychiatry and Mental Health
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Imaging such as radiology and sonography (Simple and Special),Imaging such as radiology and sonography (Simple and Special),Imaging such as radiology and sonography (Simple and Special)
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Resuscitation and Emergency Medicine,Resuscitation and Emergency Medicine,Resuscitation and Emergency Medicine
Mufumbwe District Hospital,3996,1st Level Hospital,Public,-13.088647131312,25.0725065625,North-Western,Functional,Surgery,Surgery,Surgery
Kaimbwe Health Post,2275,Health Post,Public,-13.0412,25.5909,North-Western,Functional,Public Health Services,Public Health Services,Public Health Services
Kaimbwe Health Post,2275,Health Post,Public,-13.0412,25.5909,North-Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kaimbwe Health Post,2275,Health Post,Public,-13.0412,25.5909,North-Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kaimbwe Health Post,2275,Health Post,Public,-13.0412,25.5909,North-Western,Functional,Maternity,Maternity,Maternity
Chimfunshi Health Post,4109,Health Post,Public,-12.22016,27.284955,Copperbelt,Functional,Maternity,Maternity,Maternity
Chimfunshi Health Post,4109,Health Post,Public,-12.22016,27.284955,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chimfunshi Health Post,4109,Health Post,Public,-12.22016,27.284955,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chimfunshi Health Post,4109,Health Post,Public,-12.22016,27.284955,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Sathya Sai Urban Health Centre,2316,Health Centre,Public,-12.96945,28.625017,Copperbelt,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Sathya Sai Urban Health Centre,2316,Health Centre,Public,-12.96945,28.625017,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Sathya Sai Urban Health Centre,2316,Health Centre,Public,-12.96945,28.625017,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Sathya Sai Urban Health Centre,2316,Health Centre,Public,-12.96945,28.625017,Copperbelt,Functional,Maternity,Maternity,Maternity
Sathya Sai Urban Health Centre,2316,Health Centre,Public,-12.96945,28.625017,Copperbelt,Functional,Dental,Dental,Dental
Sathya Sai Urban Health Centre,2316,Health Centre,Public,-12.96945,28.625017,Copperbelt,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Sathya Sai Urban Health Centre,2316,Health Centre,Public,-12.96945,28.625017,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Kasamanda Rural Health Centre,2033,Health Centre,Public,-13.78744,31.954073,Eastern,Functional,Maternity,Maternity,Maternity
Kasamanda Rural Health Centre,2033,Health Centre,Public,-13.78744,31.954073,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kasamanda Rural Health Centre,2033,Health Centre,Public,-13.78744,31.954073,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kasamanda Rural Health Centre,2033,Health Centre,Public,-13.78744,31.954073,Eastern,Functional,Dental,Dental,Dental
Kasamanda Rural Health Centre,2033,Health Centre,Public,-13.78744,31.954073,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Kasamanda Rural Health Centre,2033,Health Centre,Public,-13.78744,31.954073,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Kasamanda Rural Health Centre,2033,Health Centre,Public,-13.78744,31.954073,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Buteko Urban Health Centre,2474,Health Centre,Public,-12.54185,28.243217,Copperbelt,Functional,Maternity,Maternity,Maternity
Buteko Urban Health Centre,2474,Health Centre,Public,-12.54185,28.243217,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Buteko Urban Health Centre,2474,Health Centre,Public,-12.54185,28.243217,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Buteko Urban Health Centre,2474,Health Centre,Public,-12.54185,28.243217,Copperbelt,Functional,Dental,Dental,Dental
Buteko Urban Health Centre,2474,Health Centre,Public,-12.54185,28.243217,Copperbelt,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Buteko Urban Health Centre,2474,Health Centre,Public,-12.54185,28.243217,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Buteko Urban Health Centre,2474,Health Centre,Public,-12.54185,28.243217,Copperbelt,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Lulamba Health Post,2444,Health Post,Public,-12.646195,28.067878,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
